elapsed_time,distance,latitude,longitude,altitude,l_r_balance,power,cadence,speed,heartrate,ankling_log_left,ankling_log_right,foot_range_log_left,foot_range_log_right,leg_range_log_left,leg_range_log_right,pedaling_delay_log_left,pedaling_delay_log_right,waist_angle_log_center,waist_d_rot_y_center,waist_d_rot_z_center,torso_angle_log_center,torso_d_rot_y_center,torso_d_rot_z_center
370,4335,36.975746,136.78905,62,,308,97,10.65,,0.0,2.1,,,,,10.1,21.6,48.3,6.9,7.0,14.8,6.5,7.1
371,4345,,,63,,311,93,10.15,,0.0,0.0,50.2,52.6,,,42.4,8.4,49.3,8.3,6.1,13.4,5.1,6.7
372,4358,36.975643,136.78902,63,,333,97,9.73,,0.0,0.0,52.5,51.2,,,33.9,34.7,49.7,7.3,6.1,10.7,5.7,8.2
373,4366,36.975506,136.78886,63,,345,102,9.24,,0.0,0.0,,54.4,,,34.5,3.2,50.1,4.9,7.5,11.4,7.4,8.1
374,4377,36.97542,136.78882,63,,402,101,8.86,,0.0,0.0,49.2,52.6,,,24.2,30.6,49.9,5.5,8.3,11.8,7.3,7.4
375,4383,36.975334,136.78879,63,,365,99,8.41,,0.0,0.0,52.1,53.3,,,29.8,42.4,50.0,6.1,9.0,11.5,5.9,7.2
376,4392,36.975258,136.78876,63,,387,98,8.02,,0.0,0.0,54.4,53.1,,,31.5,35.0,50.1,6.3,8.9,11.5,7.1,6.5
377,4400,36.97517,136.78871,63,,393,97,7.81,,0.0,0.0,,52.3,,,32.1,42.0,50.2,6.6,8.8,11.4,8.3,7.0
378,4406,36.97516,136.78867,63,,354,93,7.45,,0.0,0.0,50.7,54.8,,,31.3,35.2,50.3,8.0,8.9,11.2,10.4,7.3
379,4415,36.97514,136.78864,63,,385,93,7.21,,0.0,0.0,54.7,51.9,,,33.2,35.8,50.2,8.6,7.3,10.4,11.1,7.2
380,4421,,,63,,374,94,7.11,,0.0,0.0,53.2,52.7,,,30.9,34.0,50.3,8.4,7.5,9.9,11.0,8.3
381,4429,,,63,,347,93,7.03,,0.0,0.0,53.9,51.7,,,29.8,27.9,49.6,7.9,8.5,10.4,9.4,7.5
382,4436,36.97505,136.78859,63,,367,93,7.0,,0.0,0.0,56.8,53.6,,,28.5,29.9,50.3,8.7,7.3,10.7,8.9,7.0
383,4442,36.97494,136.78857,63,,387,93,7.13,,0.0,0.0,52.4,52.1,,,29.7,22.3,49.6,9.7,7.5,11.1,9.7,7.5
384,4448,36.974888,136.78853,63,,412,94,7.39,,0.0,0.0,,53.6,,,47.3,34.2,49.5,8.6,8.2,10.3,9.8,8.0
385,4457,36.974796,136.7885,63,,372,93,7.78,,0.0,4.8,,,,,29.3,28.1,48.9,7.6,9.7,10.5,8.1,7.2
386,4465,36.974724,136.78845,63,,370,91,8.16,,0.0,0.0,48.0,52.8,,,23.4,28.0,49.3,7.4,9.8,8.7,7.4,7.1
387,4473,36.97466,136.7884,63,,362,90,8.61,,0.0,0.0,,54.0,,,26.4,1.8,48.9,7.3,8.0,11.6,7.3,8.9
388,4484,36.974567,136.78836,63,,364,89,9.05,,3.4,0.0,,50.6,,,19.1,33.2,49.2,6.7,7.1,7.7,7.6,9.6
389,4490,36.974476,136.78835,62,,357,88,9.59,,0.0,0.0,,53.6,,,33.4,7.1,48.5,6.8,7.9,11.4,7.4,8.7
390,4501,36.974377,136.78831,62,,351,90,10.29,,0.0,0.0,,52.5,,,26.1,35.1,44.3,7.2,6.8,10.0,7.4,9.2
391,4511,36.974304,136.78828,62,,244,98,10.93,,0.0,0.0,,,,,34.0,18.4,44.9,8.2,6.9,8.6,7.2,7.4
392,4521,36.974167,136.78825,62,,218,103,11.47,,10.2,12.6,51.7,,,,18.5,32.2,43.8,7.9,7.8,10.0,5.5,5.6
393,4536,36.974064,136.78824,61,,191,90,12.4,,0.0,12.2,,,,,8.9,35.7,44.2,7.8,9.1,9.2,2.3,4.7
394,4547,36.973957,136.78821,61,,198,88,13.02,,0.0,0.0,,52.0,,,29.3,4.8,42.7,6.9,6.0,9.3,1.8,5.5
395,4563,36.973843,136.78816,61,,256,94,13.95,,0.0,4.6,46.9,55.9,,,18.7,22.5,42.7,7.0,3.3,10.3,3.8,7.7
396,4576,36.973717,136.78813,60,,207,98,14.61,,0.0,0.0,50.4,57.4,,,9.3,15.2,42.6,8.4,5.5,8.7,3.6,4.6
397,4591,36.973503,136.78818,60,,247,102,15.14,,12.6,0.0,51.7,53.8,,,24.2,31.2,42.4,10.6,7.3,7.7,3.8,3.7
398,4607,36.973385,136.78813,60,,238,98,15.75,,0.0,0.0,47.5,,,,24.4,4.2,42.5,8.8,6.5,10.4,4.0,4.9
399,4622,36.973213,136.78813,59,,223,103,16.28,,0.0,0.0,,58.3,,,10.8,40.5,43.1,7.0,7.2,8.5,2.5,4.1
400,4639,36.973095,136.78809,59,,175,105,16.86,,0.0,8.2,42.8,60.5,,,29.4,40.7,43.8,7.1,8.1,9.8,2.2,3.4
401,4656,36.97288,136.78813,58,,212,108,17.28,,5.7,11.5,44.8,53.9,,,27.6,25.8,43.8,7.5,7.2,7.1,3.4,4.5
402,4670,36.97271,136.7881,58,,215,104,17.52,,0.0,3.1,47.2,54.0,,,41.0,12.1,42.3,7.2,5.9,8.5,2.5,4.2
403,4689,36.972546,136.78806,58,,211,102,17.5,,0.0,0.0,,55.7,,,24.4,9.2,43.1,7.9,6.8,7.3,4.6,4.0
404,4702,36.972393,136.78801,57,,281,101,17.27,,0.0,0.0,,56.8,,,9.9,30.8,43.5,10.0,5.8,10.2,6.5,4.3
405,4719,36.972263,136.78793,57,,332,100,14.31,,0.0,0.0,51.1,51.9,,,7.9,37.7,44.4,8.2,5.2,11.4,4.8,5.8
406,4731,36.972103,136.78787,56,,307,98,16.96,,0.0,0.0,,53.4,,,19.8,34.1,44.0,7.4,6.0,8.4,2.9,5.5
407,4744,36.971977,136.78775,56,,277,98,16.88,,0.0,0.0,,,,,16.0,0.8,44.8,8.6,6.5,9.3,1.9,5.4
408,4763,36.97185,136.78766,56,,229,97,16.76,,0.0,1.4,46.7,51.8,,,36.0,1.5,45.3,9.3,6.2,10.9,3.1,6.4
409,4775,36.971725,136.78757,55,,247,96,16.52,,0.0,11.4,48.3,53.7,,,25.9,12.7,44.3,9.9,5.6,8.5,3.1,7.0
410,4790,36.971615,136.78749,55,,245,94,16.17,,0.0,0.0,47.8,52.6,,,1.3,18.1,44.8,8.3,3.6,8.9,3.2,6.1
411,4804,36.97148,136.78743,55,,246,93,15.96,,0.0,3.9,50.3,49.2,,,10.3,33.7,42.7,8.8,3.7,9.8,3.4,6.5
412,4821,36.971344,136.78735,55,,216,90,15.56,,6.2,0.0,,47.7,,,33.6,4.1,44.1,7.9,6.5,8.6,2.7,5.5
413,4840,36.97122,136.78728,54,,277,92,15.19,,0.0,0.0,52.3,,,,26.4,0.0,44.6,10.0,4.5,6.9,2.8,5.6
414,4859,36.971085,136.7872,54,,285,94,14.87,,1.7,0.0,,,,,12.5,0.2,45.4,6.2,4.8,9.5,6.2,7.0
415,4869,36.970966,136.78714,54,,266,92,14.67,,22.8,0.0,,41.8,,,8.5,3.2,44.2,4.2,4.0,10.4,4.6,6.6
416,4880,36.97086,136.78708,54,,231,90,14.33,,6.5,0.0,47.0,41.8,,,8.9,3.2,41.6,4.4,3.2,8.3,4.1,4.3
417,4895,36.97076,136.78702,54,,290,89,14.1,,0.0,0.0,,,,,13.9,26.8,44.6,6.2,4.2,5.0,4.8,4.8
418,4909,36.970646,136.78694,54,,292,89,14.06,,0.0,0.0,53.0,,,,15.8,6.6,46.3,5.9,5.2,7.9,4.0,3.8
419,4922,36.970543,136.78688,54,,326,96,13.93,,0.0,2.8,50.9,,,,2.4,4.9,46.4,8.2,5.2,8.0,3.6,4.5
420,4937,36.970425,136.78683,54,,289,94,13.83,,0.0,0.0,49.7,50.6,,,32.7,41.4,46.9,5.7,6.0,8.5,2.3,6.5
421,4949,36.970306,136.78676,54,,295,94,13.66,,0.0,0.0,,53.3,,,5.9,9.4,47.2,6.6,4.9,10.3,2.6,6.3
422,4966,36.970192,136.7867,54,,290,93,13.68,,0.0,0.0,,51.8,,,25.2,5.4,47.5,7.5,4.0,7.9,5.3,7.1
423,4976,36.97008,136.78664,54,,274,92,13.53,,0.0,18.0,,48.4,,,26.3,41.5,47.3,7.7,2.6,8.2,4.0,7.0
424,,,,54,,270,91,13.3,,6.4,16.3,48.3,,,,23.7,15.3,47.3,7.6,3.3,8.1,6.5,6.0
425,5008,36.96997,136.78658,54,,287,89,13.07,,0.0,16.3,,,,,23.0,15.3,46.9,5.8,4.0,13.5,8.3,5.8
426,5022,36.96976,136.78644,54,,264,88,12.62,,0.0,12.5,51.0,53.8,,,6.4,24.0,48.5,7.8,2.3,10.7,3.8,4.9
427,5031,,,54,,267,86,10.53,,0.0,3.0,,,,,1.8,27.5,48.7,11.1,3.1,10.1,3.9,6.1
428,5041,36.969635,136.78638,54,,307,90,11.34,,0.0,0.0,,49.2,,,34.8,32.9,49.3,8.8,3.3,8.3,7.4,7.6
429,5050,36.96945,136.78627,55,,335,97,10.76,,0.0,3.1,,,,,24.9,33.7,49.4,6.8,4.5,10.1,8.7,5.8
430,5060,36.96936,136.78621,55,,341,92,10.34,,0.0,0.0,54.6,,,,22.8,26.9,49.2,5.4,5.5,10.1,8.1,5.4
431,5071,36.969284,136.78613,55,,355,99,9.89,,0.0,0.0,53.6,54.2,,,29.2,28.3,49.6,5.3,5.6,10.1,8.0,6.4
432,5081,36.969227,136.78609,56,,344,95,9.4,,0.0,0.0,56.3,54.2,,,1.7,38.0,49.8,6.9,6.3,11.4,8.9,6.6
433,5090,36.96916,136.78606,56,,333,92,8.99,,0.0,0.0,52.2,51.0,,,17.4,21.1,50.4,6.6,6.4,9.7,9.3,7.9
434,5098,36.96908,136.78603,56,,332,86,8.52,,0.0,0.0,52.7,,,,7.4,25.0,50.1,6.4,5.5,10.0,8.0,6.6
435,5108,36.969032,136.78596,56,,356,90,8.19,,0.0,0.0,,,,,25.9,18.0,50.4,5.5,5.2,11.1,9.2,7.7
436,5115,36.96897,136.78593,57,,334,88,7.89,,0.0,0.0,53.5,,,,24.7,3.9,50.4,6.6,5.9,12.6,8.8,6.8
437,5125,36.96891,136.78592,57,,341,91,7.67,,0.0,0.0,54.7,52.8,,,20.2,41.1,50.5,7.6,4.7,11.3,9.2,7.2
438,5129,,,58,,371,91,7.52,,0.0,0.0,54.7,53.4,,,3.6,37.6,50.5,6.8,5.9,11.3,8.7,6.9
439,5138,36.96886,136.78586,58,,351,88,7.29,,0.0,0.0,51.2,49.5,,,36.0,42.7,50.9,7.7,6.1,11.8,9.2,6.6
440,5144,36.968754,136.7858,58,,338,86,7.14,,0.0,0.0,53.3,52.9,,,47.1,24.9,51.8,7.0,5.7,14.0,8.6,7.4
441,5152,36.9687,136.78575,59,,353,84,6.91,,0.0,0.0,50.0,51.5,,,9.0,28.5,52.5,7.2,5.9,13.7,8.8,7.1
442,5161,36.968655,136.7857,59,,370,89,6.77,,0.0,0.0,51.9,51.2,,,29.7,27.3,52.2,6.9,5.3,14.5,10.2,8.4
443,5165,36.968594,136.78568,59,,369,88,6.68,,0.0,0.0,,51.1,,,31.9,27.1,52.3,6.6,5.9,15.2,9.7,8.1
444,5173,36.968544,136.78563,60,,358,86,6.58,,0.0,0.0,51.1,47.8,,,29.8,29.1,54.6,7.7,6.7,21.0,9.9,7.3
445,5178,36.9685,136.7856,60,,359,85,6.46,,0.0,0.0,46.4,,,,31.2,43.5,56.2,4.7,7.3,22.1,10.4,7.7
446,5184,36.968456,136.78555,61,,377,84,6.39,,0.0,22.6,46.4,49.0,,,31.2,8.0,51.0,3.3,4.5,19.2,6.4,6.8
447,5190,36.96842,136.78552,61,,358,76,6.2,,0.0,0.0,,,,,32.3,29.8,48.9,4.4,5.3,19.4,7.0,7.2
448,5196,36.968384,136.78548,61,,420,75,6.2,,0.0,0.0,48.0,,,,17.3,15.2,47.9,12.9,13.1,19.8,3.9,7.7
449,5203,36.96835,136.78543,62,,426,76,6.28,,2.4,0.0,48.6,,,,17.8,4.3,47.6,22.9,13.9,18.9,4.2,9.2
450,5211,36.96831,136.78539,62,,443,76,6.26,,0.0,0.0,48.2,,,,23.8,25.4,47.3,22.1,11.7,16.7,5.0,10.0
451,5217,,,62,,434,77,6.29,,0.0,0.0,50.1,48.5,,,19.3,6.6,47.0,22.0,12.7,17.0,5.5,10.6
452,5224,36.96827,136.78534,63,,424,77,6.29,,0.0,0.0,50.1,49.1,,,19.3,23.4,42.9,24.7,12.8,16.2,9.2,10.6
453,5230,36.96819,136.78525,63,,414,78,6.28,,0.0,0.0,50.1,,,,19.3,13.7,45.4,25.2,13.4,21.0,9.1,11.6
454,5236,36.968163,136.7852,63,,415,69,6.23,,3.4,3.2,50.1,46.0,,,26.3,8.1,47.8,29.1,13.6,19.8,9.2,9.3
455,5243,36.96812,136.78516,64,,460,70,6.42,,0.0,0.0,50.1,52.2,,,12.9,1.6,48.1,30.6,11.4,19.4,5.8,10.6
456,5249,36.968075,136.7851,64,,438,71,6.52,,0.0,0.0,48.5,,,,2.3,7.0,47.2,28.6,11.8,16.0,5.8,12.3
457,5257,36.968037,136.78505,65,,418,72,6.57,,0.0,0.0,53.4,46.5,,,24.7,2.6,46.6,23.9,12.6,16.9,5.1,11.7
458,5261,36.967976,136.785,65,,434,73,6.76,,1.5,2.7,51.0,,,,9.1,10.8,45.7,24.4,13.0,13.4,5.4,10.5
459,5268,36.967937,136.78493,65,,408,69,6.9,,0.0,3.2,51.9,,,,9.2,4.2,45.9,25.5,12.9,14.4,6.2,11.7
460,5276,36.967896,136.78487,65,,427,70,7.14,,0.0,0.0,51.9,53.1,,,23.5,8.0,47.4,24.6,13.1,15.4,5.6,11.8
461,5282,36.967842,136.7848,66,,435,72,7.35,,0.0,0.0,48.5,,,,8.2,14.1,44.8,25.0,13.2,11.9,8.2,12.1
462,5291,36.967796,136.78476,66,,404,75,7.57,,0.0,0.0,51.6,,,,11.7,0.0,43.6,24.3,13.0,13.3,10.8,11.4
463,5297,36.967743,136.78467,66,,433,77,7.73,,0.0,0.0,50.1,47.8,,,8.0,29.7,43.4,22.3,12.9,13.4,6.6,10.7
464,5307,36.96769,136.7846,67,,425,79,7.95,,1.4,0.0,50.1,,,,28.1,10.4,40.8,23.7,13.7,10.4,5.9,10.2
465,5314,36.96764,136.78453,67,,444,83,8.37,,1.4,0.0,50.1,,,,28.1,16.8,50.0,22.2,13.3,16.1,5.5,9.1
466,5322,36.967583,136.78447,67,,298,82,8.25,,0.0,0.0,,52.0,,,33.3,15.6,50.5,10.4,8.9,14.8,4.3,4.6
467,5328,36.96752,136.78441,67,,385,84,8.39,,0.0,0.0,51.1,52.4,,,28.0,0.5,49.8,5.0,5.5,12.8,4.5,5.6
468,5337,36.96745,136.78436,67,,387,86,8.61,,0.0,0.0,52.2,53.9,,,48.7,3.1,49.6,6.2,8.2,12.5,6.1,9.9
469,5347,36.96736,136.7843,68,,371,88,8.79,,0.0,1.6,53.4,54.6,,,20.6,4.5,47.7,5.1,8.4,13.6,9.6,9.4
470,5356,,,68,,300,89,8.86,,0.0,6.3,,,,,35.5,29.6,48.9,5.5,7.4,12.8,9.0,9.8
471,5366,36.967293,136.78427,68,,363,89,8.93,,0.0,0.0,,,,,36.4,1.9,48.8,5.7,6.8,11.1,7.1,8.9
472,5372,36.967148,136.78421,68,,354,91,9.07,,0.0,0.0,53.4,53.6,,,26.3,35.4,48.8,4.5,7.8,10.2,9.0,9.5
473,5385,36.967075,136.78418,68,,338,92,9.21,,0.0,0.0,,54.1,,,36.5,32.2,48.8,3.9,7.8,11.4,8.2,8.8
474,5391,36.966988,136.78415,69,,338,93,9.37,,9.5,0.0,,56.3,,,33.2,31.6,48.9,5.4,7.1,11.8,7.0,8.7
475,5400,36.9669,136.7841,69,,296,88,9.5,,0.0,0.0,,56.3,,,15.3,31.6,48.6,3.9,6.6,11.2,7.5,8.1
476,5410,36.966835,136.7841,69,,305,82,9.6,,0.0,0.0,,,,,27.8,13.5,49.1,3.4,5.1,13.0,5.5,8.0
477,5425,36.966747,136.78406,69,,307,79,9.8,,0.0,2.5,,51.5,,,27.7,18.0,46.9,4.6,5.1,12.4,7.2,6.9
478,5431,36.966663,136.78403,69,,328,88,9.87,,0.0,0.0,,,,,38.2,10.7,48.6,6.2,4.4,12.6,9.3,8.0
479,5442,36.96657,136.78398,69,,345,89,10.01,,0.0,0.0,,52.6,,,28.7,21.5,48.3,7.7,3.6,12.9,8.6,8.6
480,5452,36.966484,136.78395,70,,365,91,10.19,,0.0,0.0,54.9,52.4,,,9.2,26.6,48.3,5.3,4.9,9.3,7.9,8.8
481,5463,36.96639,136.78392,70,,334,92,10.29,,0.0,0.0,52.7,53.0,,,14.6,44.8,48.0,4.5,6.6,12.4,9.9,9.1
482,5471,36.966297,136.78389,70,,332,93,10.41,,0.0,0.0,54.1,54.2,,,23.2,28.7,48.6,4.1,7.4,11.5,10.0,8.7
483,5481,36.966194,136.78384,70,,317,94,10.54,,0.0,0.0,,54.5,,,42.2,20.3,48.7,5.4,8.7,11.4,8.7,7.3
484,5496,36.966103,136.78381,70,,375,95,10.73,,0.0,0.0,54.8,,,,35.8,31.7,48.5,6.4,6.8,12.9,8.5,7.5
485,5505,36.966007,136.78378,70,,345,97,10.85,,0.0,0.0,,56.4,,,18.2,40.0,44.4,6.6,6.5,11.5,8.9,8.1
486,5517,36.96591,136.78375,70,,225,98,10.88,,0.0,0.0,40.3,,,,38.4,14.4,46.1,7.0,6.0,10.0,8.1,8.0
487,5525,36.965816,136.78372,70,,275,97,10.93,,0.0,0.0,,,,,27.8,33.6,46.8,6.7,4.9,10.9,4.8,6.1
488,5538,,,70,,312,99,11.03,,0.0,0.0,56.3,54.1,,,31.5,28.7,47.1,7.2,6.8,12.1,7.4,6.3
489,5546,36.965725,136.78369,70,,308,100,11.12,,0.0,0.0,53.3,51.6,,,22.2,34.5,47.1,6.8,7.5,12.2,6.8,6.2
490,5559,36.965534,136.78365,70,,327,88,11.22,,0.0,2.3,,52.2,,,27.7,23.5,47.7,5.7,6.2,10.4,6.7,6.3
491,5572,36.965435,136.78362,71,,342,89,11.34,,0.0,0.0,49.9,53.3,,,48.1,3.5,46.9,4.7,4.9,11.8,7.4,8.0
492,5580,36.965336,136.78358,71,,331,90,11.4,,0.0,0.0,51.6,52.7,,,4.0,2.4,45.7,5.5,6.7,10.6,3.9,7.1
493,5593,36.96523,136.78355,71,,306,90,11.44,,2.0,4.7,,54.4,,,10.4,6.0,43.7,7.5,6.6,12.4,4.0,6.6
494,5603,36.96513,136.78352,71,,281,91,11.47,,0.0,0.0,,51.4,,,34.2,35.3,46.9,9.1,4.1,12.6,3.2,3.8
495,5616,36.96503,136.78351,71,,316,91,11.58,,0.0,0.0,,51.1,,,46.3,44.4,47.0,7.2,3.3,11.2,4.9,4.3
496,5626,36.96492,136.78346,71,,328,92,11.64,,0.0,0.0,50.7,51.8,,,44.3,24.4,47.3,5.7,6.4,9.9,7.2,6.6
497,5639,36.96481,136.78346,71,,313,92,11.66,,0.0,0.0,52.4,51.5,,,30.6,31.5,47.3,6.2,6.4,10.7,8.3,7.3
498,5651,36.96471,136.78345,71,,331,92,11.72,,0.0,0.0,54.1,53.1,,,34.3,33.9,47.3,4.3,7.0,9.7,7.6,6.7
499,5662,36.964603,136.78342,71,,315,93,11.76,,0.0,0.0,51.3,50.8,,,14.5,37.7,47.2,7.9,7.9,11.3,5.8,5.7
500,5672,36.964497,136.78339,71,,288,93,11.78,,0.0,0.0,,,,,18.6,34.6,45.3,9.1,6.1,10.9,6.3,6.0
501,5685,36.964382,136.78336,71,,290,93,11.73,,0.0,12.8,,,,,25.1,13.0,45.7,7.1,5.8,8.3,8.8,6.2
502,5695,36.964283,136.78333,71,,306,92,11.68,,0.0,0.0,,51.0,,,29.3,36.7,46.7,5.9,5.0,10.8,8.3,6.1
503,5710,36.96418,136.7833,71,,324,93,11.77,,0.0,0.0,53.0,51.4,,,30.2,39.4,46.9,4.9,5.2,10.6,7.1,6.7
504,5718,36.964073,136.78326,71,,311,93,11.76,,0.0,0.0,52.3,50.5,,,32.0,35.2,46.7,5.7,6.8,11.4,6.7,6.8
505,5733,36.96397,136.78325,71,,292,93,11.78,,0.0,0.0,50.6,50.6,,,41.0,32.4,47.1,5.4,6.0,9.2,6.5,6.5
506,5746,36.963856,136.78322,71,,366,93,11.85,,0.0,0.0,52.7,55.1,,,28.6,43.0,47.2,5.9,6.1,10.9,5.9,5.4
507,5760,36.96375,136.78322,71,,392,94,11.95,,0.0,0.0,53.5,53.8,,,38.8,34.9,47.4,7.1,6.2,10.1,6.5,6.6
508,5769,36.963642,136.78322,71,,337,95,12.04,,0.0,0.0,50.9,52.7,,,24.7,43.7,47.3,8.6,6.9,10.3,7.4,8.1
509,5783,36.963535,136.78322,71,,355,95,12.08,,3.9,6.2,52.4,,,,42.6,50.3,44.2,7.4,6.4,10.0,8.0,7.9
510,5794,36.96342,136.78323,71,,249,95,12.08,,0.0,13.3,,,,,11.7,1.7,46.2,6.3,5.3,6.9,5.8,6.8
511,5804,36.96331,136.78323,72,,297,95,12.04,,0.0,0.0,46.9,51.5,,,29.1,3.3,46.8,6.5,4.5,8.8,3.6,6.3
512,5817,36.963196,136.78323,72,,337,96,12.1,,0.0,0.0,,51.2,,,19.9,22.9,47.4,7.1,4.7,10.2,4.5,7.7
513,5829,36.963085,136.78323,72,,318,96,12.12,,0.0,0.0,51.2,51.8,,,0.2,8.0,47.2,7.6,5.1,11.2,6.0,9.0
514,5844,36.96297,136.78323,72,,312,96,12.16,,0.0,0.0,52.8,54.6,,,27.0,30.0,44.5,8.1,6.0,10.8,8.3,8.4
515,5852,,,72,,273,96,12.14,,0.0,0.0,50.3,50.3,,,0.5,33.2,46.6,6.3,4.7,9.2,5.0,7.0
516,5865,,,72,,308,96,12.12,,0.0,0.0,51.3,51.8,,,38.6,37.0,47.3,6.6,4.5,10.5,3.5,6.4
517,5878,36.962734,136.78325,72,,309,96,12.16,,0.0,0.0,49.2,51.7,,,29.0,22.9,47.0,5.3,5.6,10.7,4.8,6.7
518,5888,36.96252,136.78326,72,,319,95,12.12,,0.0,0.0,51.2,50.6,,,39.3,31.7,46.9,7.0,6.6,8.1,4.6,5.2
519,5905,36.962402,136.78325,72,,306,96,12.16,,0.0,0.0,47.6,50.5,,,33.7,35.8,47.1,8.6,4.0,10.3,5.2,5.8
520,5913,36.96229,136.78326,72,,321,96,12.14,,0.0,0.0,52.3,51.0,,,31.6,27.7,47.0,7.6,4.8,8.9,6.6,6.6
521,5928,36.96219,136.78326,72,,290,96,12.19,,0.0,0.0,,49.8,,,23.7,45.1,46.6,7.7,8.0,9.3,6.0,5.8
522,5936,36.96208,136.78326,72,,319,96,12.24,,3.0,0.0,,51.2,,,33.8,11.8,43.8,7.5,7.2,11.3,7.1,6.4
523,5949,36.961967,136.78326,72,,275,97,12.24,,0.0,0.0,52.1,,,,23.7,26.3,46.7,6.5,4.2,10.1,7.9,5.8
524,5961,36.961857,136.78326,72,,317,96,12.22,,0.0,0.0,53.0,,,,16.6,29.2,46.9,6.4,4.1,9.6,8.0,5.6
525,5974,36.961742,136.78326,72,,328,97,12.22,,0.0,0.0,55.5,51.6,,,29.6,24.7,46.9,5.1,6.8,8.2,7.9,7.0
526,5987,36.96163,136.78328,72,,301,96,12.24,,0.0,0.0,51.8,51.7,,,21.9,3.6,47.6,5.9,7.5,10.4,7.6,6.2
527,5997,36.96152,136.78328,72,,356,97,12.32,,0.0,0.0,53.0,51.4,,,24.1,27.5,47.0,8.8,7.5,10.8,7.9,6.2
528,6014,36.96141,136.78328,72,,331,98,12.39,,0.0,0.0,53.1,53.2,,,25.3,29.7,45.1,9.3,7.8,9.6,8.0,6.7
529,6022,36.961292,136.78328,72,,307,98,12.42,,0.0,5.9,44.9,56.0,,,13.4,31.7,45.9,9.4,7.4,9.8,8.4,7.6
530,6037,36.961178,136.78328,72,,285,98,12.38,,0.0,0.0,52.4,,,,21.4,8.5,46.4,11.0,6.0,10.5,7.1,6.1
531,6047,36.961067,136.78328,72,,367,98,12.48,,0.0,0.0,55.2,52.8,,,38.4,18.0,46.5,7.4,6.8,10.9,5.9,6.4
532,6062,36.96095,136.78328,72,,319,99,12.55,,0.0,4.1,,53.9,,,28.5,32.5,46.1,6.3,8.7,10.6,5.4,6.2
533,6075,36.960842,136.78328,72,,274,99,12.51,,0.0,0.0,49.3,,,,28.6,0.8,44.2,6.9,7.6,12.3,5.7,6.2
534,6091,36.960728,136.7833,72,,300,99,12.52,,0.0,6.3,,,,,32.9,47.2,46.3,7.8,7.7,7.5,3.3,5.0
535,6100,36.960617,136.7833,72,,327,99,12.48,,0.0,0.0,,53.8,,,32.6,39.7,46.4,5.4,5.8,7.7,3.6,6.4
536,6112,36.96051,136.7833,72,,328,98,12.46,,0.0,0.0,50.2,52.7,,,17.9,28.6,47.1,3.5,7.4,10.2,7.3,6.6
537,6125,36.960396,136.78331,72,,341,99,12.52,,0.0,0.0,,53.0,,,31.2,25.7,47.3,7.1,8.2,9.3,8.4,6.4
538,6138,36.96028,136.78331,72,,296,99,12.55,,0.0,0.0,51.3,53.2,,,31.7,39.0,46.9,7.4,6.8,9.7,9.3,7.2
539,6150,36.960163,136.78331,72,,305,99,12.51,,0.0,0.0,51.4,54.8,,,27.3,34.7,43.9,9.6,7.8,11.3,8.3,6.5
540,6163,36.96005,136.78331,72,,266,99,12.53,,0.0,0.0,,57.3,,,26.1,45.6,45.8,10.3,7.4,10.8,10.2,7.4
541,6177,36.959934,136.78331,72,,326,98,12.48,,0.0,0.0,,,,,29.6,32.5,46.3,8.7,6.8,10.6,7.4,5.1
542,6186,36.959824,136.78333,72,,314,99,12.49,,0.0,0.0,50.9,51.7,,,37.4,33.4,46.2,7.3,7.9,9.3,6.1,4.7
543,6202,36.959705,136.78333,72,,299,99,12.46,,0.0,0.0,,51.5,,,28.5,34.2,46.4,6.8,7.4,9.4,7.0,5.4
544,6211,36.95959,136.78334,72,,381,99,12.53,,0.0,0.0,,,,,31.8,4.1,45.9,7.6,6.7,7.9,4.6,6.8
545,6223,36.959473,136.78336,72,,346,99,12.61,,0.0,0.0,,,,,19.9,28.9,46.2,7.7,6.8,8.5,4.3,5.8
546,6236,36.959354,136.78336,72,,328,100,12.6,,0.0,0.0,55.3,55.4,,,5.8,33.4,46.6,8.1,7.5,9.2,6.2,5.3
547,6249,,,72,,358,100,12.69,,0.0,0.0,,51.4,,,35.9,35.7,44.0,8.1,7.1,9.8,4.8,6.7
548,6261,36.95924,136.78337,72,,278,100,12.61,,0.0,0.0,,52.9,,,9.5,29.7,44.9,9.5,8.0,10.6,3.7,6.7
549,6274,36.959015,136.78339,72,,295,100,12.64,,0.0,0.0,,52.6,,,29.5,30.4,45.9,9.4,5.2,8.3,3.6,6.5
550,6291,36.958904,136.78339,72,,311,100,12.67,,0.0,0.0,48.0,53.6,,,30.6,37.1,46.0,6.4,6.3,10.3,4.5,5.8
551,6299,36.95879,136.78339,72,,277,100,12.68,,0.0,0.0,49.5,52.4,,,33.9,21.7,45.8,6.5,7.5,14.4,3.3,5.3
552,6311,36.95867,136.78339,72,,263,100,12.61,,1.7,0.0,,54.1,,,27.9,32.7,45.3,7.3,7.1,12.7,2.4,5.3
553,6324,36.95856,136.78336,72,,234,99,12.51,,0.0,0.0,,,,,27.3,26.3,44.2,8.4,6.8,13.9,2.1,5.4
554,6337,36.958454,136.78334,72,,221,98,12.37,,20.3,0.0,,,,,26.9,24.2,44.8,9.2,6.2,12.2,3.6,5.8
