elapsed_time,distance,latitude,longitude,altitude,l_r_balance,power,cadence,speed,heartrate,ankling_log_left,ankling_log_right,foot_range_log_left,foot_range_log_right,leg_range_log_left,leg_range_log_right,pedaling_delay_log_left,pedaling_delay_log_right,waist_angle_log_center,waist_d_rot_y_center,waist_d_rot_z_center,torso_angle_log_center,torso_d_rot_y_center,torso_d_rot_z_center
2519,29980,36.97572,136.78908,64,,325,92,10.59,,0.0,0.0,,52.4,,,31.7,7.8,52.4,6.2,6.1,12.0,5.4,9.8
2520,29990,36.97564,136.78902,64,,388,96,10.16,,0.0,0.0,,,,,35.3,41.5,51.7,6.3,6.8,12.4,7.3,10.6
2521,29998,36.975544,136.78897,64,,400,98,9.72,,0.0,0.0,50.6,52.6,,,13.7,16.8,52.6,5.6,8.9,13.0,6.4,9.6
2522,30009,36.975445,136.78894,64,,413,94,9.34,,0.0,0.0,50.5,50.7,,,45.5,15.1,51.7,6.8,9.6,12.7,5.9,8.1
2523,30019,36.9754,136.78885,64,,399,94,8.91,,0.0,0.0,,49.9,,,41.6,28.4,54.1,5.6,8.6,18.1,4.2,10.4
2524,30026,36.97533,136.7888,64,,385,93,8.55,,0.0,3.7,,57.8,,,23.3,14.6,56.5,4.2,9.9,24.9,3.3,9.3
2525,30036,36.97528,136.78879,64,,403,92,8.12,,0.0,0.0,45.9,52.5,,,29.6,29.0,58.2,6.0,9.6,21.7,6.7,8.0
2526,30044,36.975246,136.78876,65,,403,88,7.84,,0.0,0.0,46.3,55.3,,,44.0,1.3,56.9,7.6,6.6,21.4,10.4,11.0
2527,30055,36.97519,136.78871,65,,447,85,7.67,,0.0,0.0,46.5,54.6,,,26.1,8.0,57.0,4.6,7.3,19.7,13.9,12.4
2528,30059,36.975147,136.78867,65,,474,85,7.67,,0.0,0.0,50.2,,,,31.4,37.2,57.6,5.6,9.9,19.7,14.6,12.1
2529,30068,36.975082,136.78864,65,,409,84,7.64,,0.0,0.0,44.0,52.0,,,7.9,30.8,56.2,9.6,8.4,16.1,15.8,12.8
2530,30076,36.975006,136.7886,65,,373,85,7.67,,0.0,0.0,42.9,52.5,,,27.7,20.6,55.0,5.4,6.8,17.3,13.0,15.1
2531,30082,36.974957,136.78857,64,,386,85,7.82,,0.0,13.4,47.1,,,,4.9,26.1,53.6,6.9,7.5,19.3,11.0,15.0
2532,30093,36.974884,136.78853,64,,390,84,8.07,,0.0,0.0,48.3,,,,19.8,5.8,53.2,6.8,8.1,17.6,9.2,13.1
2533,30099,36.97481,136.78851,64,,373,82,8.33,,0.0,0.0,45.9,55.2,,,13.2,47.5,52.6,6.9,7.9,16.2,4.6,12.4
2534,30109,36.974754,136.7885,64,,356,77,8.63,,0.0,0.0,43.2,51.1,,,22.1,30.1,50.9,7.3,4.8,15.4,4.0,13.5
2535,30116,36.97468,136.78845,64,,336,79,9.03,,0.0,0.0,44.3,51.5,,,26.9,16.9,50.0,6.5,4.2,11.2,3.1,14.4
2536,30124,36.974594,136.78844,64,,330,74,9.61,,0.0,0.0,,52.8,,,21.3,29.0,50.2,6.0,8.0,12.9,1.9,13.3
2537,30135,36.974518,136.78839,63,,362,78,10.25,,1.7,4.3,,,,,25.6,19.4,49.5,10.0,5.3,12.0,4.0,15.9
2538,30145,36.97439,136.78836,63,,333,82,11.05,,1.7,0.0,,,,,25.6,19.2,49.7,7.1,5.1,12.4,6.0,15.3
2539,30160,36.97426,136.78831,63,,375,83,11.96,,0.0,0.0,44.9,52.1,,,29.9,42.1,49.7,6.4,5.0,11.5,9.1,13.3
2540,30168,36.97415,136.78827,63,,351,88,12.82,,0.0,0.0,46.9,53.5,,,40.9,26.7,48.4,8.0,5.7,8.1,7.6,12.7
2541,30185,36.974007,136.78827,62,,348,92,13.67,,0.0,0.0,,,,,16.7,13.0,43.2,6.6,6.2,15.0,7.1,15.0
2542,30195,36.973885,136.78824,62,,197,92,14.42,,0.0,13.4,,,,,16.7,50.1,44.0,6.2,4.8,10.8,6.1,10.2
2543,30214,36.973755,136.78821,62,,99,93,14.81,,0.0,0.0,,54.7,,,20.6,14.9,44.0,6.3,3.4,10.0,4.1,4.4
2544,30225,36.97363,136.7882,61,,117,96,15.25,,0.0,0.0,,,,,20.6,38.7,43.9,5.2,6.0,10.3,4.5,4.3
2545,30239,36.973495,136.78816,61,,166,93,15.87,,0.0,0.0,45.1,55.4,,,14.1,41.6,43.1,6.2,7.1,9.4,3.7,4.5
2546,30256,36.973385,136.78813,61,,136,94,16.31,,2.5,0.0,45.7,56.7,,,27.8,31.3,42.6,8.2,7.2,9.6,4.0,5.0
2547,30273,36.973236,136.78821,60,,110,97,16.83,,0.0,0.0,41.1,,,,12.0,0.9,41.7,7.5,6.8,7.2,2.5,5.0
2548,30294,36.973053,136.7882,60,,137,99,17.17,,3.2,1.4,36.4,51.9,,,31.0,24.1,43.9,6.1,7.1,5.7,3.3,3.6
2549,30306,36.97286,136.7881,59,,132,100,17.32,,0.0,0.0,44.6,54.7,,,25.9,0.0,45.3,8.4,7.7,9.1,1.9,3.0
2550,30325,36.97268,136.78806,59,,142,100,17.17,,9.8,0.0,44.1,58.0,,,17.9,46.1,45.3,6.0,6.4,7.8,2.5,3.5
2551,30338,36.972515,136.788,59,,167,99,17.06,,0.0,0.0,,54.1,,,28.1,32.1,45.4,6.6,6.7,10.3,3.4,4.5
2552,30355,36.972378,136.78786,58,,192,98,16.81,,0.0,2.6,,53.7,,,23.8,34.3,46.0,6.9,6.0,9.8,2.5,5.5
2553,30371,36.97223,136.78777,58,,229,97,16.67,,0.0,2.8,49.2,55.6,,,28.0,47.6,45.8,5.8,4.8,11.1,3.9,5.6
2554,30388,36.972084,136.78769,58,,265,96,16.58,,0.0,3.1,46.6,49.9,,,36.1,38.7,45.6,6.7,5.3,14.3,3.5,6.6
2555,30409,36.97195,136.7876,57,,212,96,16.43,,0.0,8.0,45.6,54.1,,,19.6,44.1,44.3,7.2,6.7,12.9,3.0,6.2
2556,30428,36.97181,136.78754,57,,199,94,16.18,,0.0,4.3,,,,,0.6,34.3,43.0,4.1,7.0,7.3,2.8,4.5
2557,30441,36.97167,136.78748,57,,221,92,15.84,,0.0,2.8,48.3,52.7,,,5.9,24.7,46.0,5.5,6.1,10.8,4.1,3.9
2558,30455,,,56,,240,90,15.56,,0.0,7.3,48.3,,,,21.6,1.9,45.8,7.1,3.2,10.6,6.6,5.3
2559,30472,36.971527,136.7874,56,,243,88,15.25,,0.0,2.1,,,,,21.3,11.3,46.9,6.6,3.2,8.7,5.8,6.4
2560,30487,36.97126,136.78728,56,,306,87,15.06,,0.0,0.0,49.3,48.8,,,32.5,41.2,46.8,7.0,3.6,8.7,4.4,8.3
2561,30501,,,56,,303,88,14.84,,0.0,0.0,51.2,,,,26.5,31.3,47.0,5.4,3.0,7.9,5.9,7.4
2562,30516,36.971134,136.78722,56,,312,93,14.69,,25.8,18.1,,,,,2.0,1.2,45.8,3.6,5.3,11.0,5.7,6.5
2563,30535,36.970898,136.78708,55,,214,91,14.33,,25.8,0.0,,,,,2.0,3.0,43.9,4.3,5.5,10.4,4.0,4.7
2564,30545,36.970776,136.78702,55,,259,89,14.05,,25.6,0.0,45.6,49.6,,,8.7,3.2,45.6,8.8,4.8,8.3,3.0,2.9
2565,30558,36.970657,136.78696,55,,285,90,13.94,,0.0,0.0,,51.9,,,30.8,34.1,47.3,9.8,7.0,7.4,3.5,3.5
2566,30573,36.970547,136.7869,55,,345,95,13.82,,0.0,0.0,,51.3,,,30.9,28.3,47.5,7.4,5.2,9.8,4.7,7.2
2567,30585,36.970432,136.78683,55,,300,94,13.7,,0.0,0.0,,52.9,,,37.3,30.3,47.9,6.7,5.7,10.6,7.5,6.8
2568,30602,36.970325,136.78677,55,,303,93,13.52,,0.0,0.0,51.2,50.0,,,19.0,33.3,48.1,6.5,6.6,9.9,6.2,6.2
2569,30613,36.970207,136.7867,55,,281,92,13.45,,7.5,0.0,51.0,49.4,,,43.5,18.4,47.1,7.7,6.8,9.9,6.4,6.2
2570,30629,36.970093,136.78664,55,,295,91,13.35,,0.0,0.0,,50.1,,,45.0,19.3,47.0,6.8,5.0,8.3,6.1,6.5
2571,30640,36.969982,136.78658,55,,302,90,13.15,,10.0,20.3,50.2,,,,36.2,39.8,47.8,6.7,5.0,12.6,5.5,5.9
2572,30652,36.96988,136.7865,56,,291,88,12.91,,4.9,0.0,,50.0,,,6.9,20.6,49.0,7.2,6.8,9.9,8.0,6.0
2573,30665,,,56,,300,86,12.58,,0.0,7.1,,52.5,,,24.0,47.9,49.9,7.5,5.6,12.4,8.2,6.6
2574,30677,36.969784,136.78645,56,,283,82,12.04,,0.0,0.0,42.6,46.7,,,2.4,9.3,50.1,5.8,3.3,9.0,9.0,8.5
2575,30692,36.969597,136.78635,56,,286,83,11.43,,0.0,3.9,,48.2,,,16.1,1.4,50.8,5.9,2.6,11.9,9.3,9.3
2576,30701,36.969505,136.78627,56,,333,87,10.82,,0.0,0.0,48.4,49.7,,,8.2,29.1,50.8,8.4,4.1,15.3,8.1,9.9
2577,30711,36.969433,136.78625,57,,340,93,10.38,,0.0,0.0,48.4,49.5,,,31.9,10.2,50.8,5.9,5.2,14.3,7.1,10.1
2578,30721,36.969345,136.78621,57,,379,97,9.95,,0.0,0.0,52.7,53.1,,,31.8,45.1,51.5,4.8,7.1,10.3,6.5,8.0
2579,30730,36.969276,136.78618,57,,398,96,9.52,,0.0,0.0,52.2,,,,27.0,7.6,51.4,5.6,7.6,10.8,11.2,9.6
2580,30742,36.969223,136.7861,58,,353,92,9.09,,0.0,0.0,,50.5,,,27.6,44.7,51.5,5.2,7.1,13.9,10.8,10.2
2581,30751,36.96918,136.78609,58,,338,93,8.69,,0.0,0.0,,,,,26.8,40.6,51.4,5.5,5.0,12.8,8.6,8.7
2582,30759,36.969105,136.78606,58,,372,93,8.42,,0.0,0.0,49.5,52.8,,,42.2,29.7,51.7,6.4,7.5,15.2,8.6,7.6
2583,30768,36.96904,136.78601,59,,348,90,8.05,,0.0,0.0,49.9,50.9,,,28.5,26.1,51.9,7.3,8.3,15.0,8.6,6.6
2584,30778,36.968956,136.78598,59,,345,92,7.75,,0.0,0.0,,53.0,,,27.3,4.1,52.5,7.4,7.3,14.3,9.5,7.4
2585,30782,36.96891,136.78595,59,,354,92,7.51,,0.0,0.0,,,,,38.7,1.7,52.8,6.3,7.7,14.5,10.2,8.7
2586,,36.968845,136.78592,60,,349,89,7.3,,0.0,0.0,,49.4,,,25.4,21.3,54.0,6.7,7.7,17.3,11.5,9.5
2587,30797,36.96881,136.78587,60,,352,86,7.08,,0.0,0.0,44.1,48.0,,,28.5,19.7,59.0,7.1,7.0,26.1,10.3,7.7
2588,30805,36.96876,136.78583,60,,368,87,6.83,,0.0,0.0,43.2,49.9,,,30.8,4.1,57.7,8.0,6.4,29.9,7.8,8.3
2589,30812,36.968716,136.78581,61,,411,89,6.81,,0.0,0.0,47.8,51.6,,,26.9,29.9,61.7,9.3,6.9,29.8,8.2,9.0
2590,30818,36.96867,136.78577,61,,377,88,6.62,,0.0,0.0,46.6,52.8,,,30.8,4.7,61.8,4.4,7.3,29.5,11.6,9.2
2591,30826,36.96862,136.78572,61,,406,97,6.57,,0.0,0.0,52.1,53.0,,,32.3,43.2,62.4,3.8,6.7,30.1,12.9,8.9
2592,30830,36.968563,136.78568,62,,421,97,6.56,,0.0,0.0,50.4,51.9,,,34.0,26.1,61.3,3.1,7.3,29.2,13.8,9.1
2593,30839,36.968536,136.78564,62,,385,96,6.52,,0.0,0.0,50.0,52.1,,,31.3,37.0,60.8,2.4,7.8,29.2,12.4,9.2
2594,30843,36.96848,136.7856,63,,371,95,6.43,,0.0,0.0,50.7,50.6,,,29.5,15.3,60.1,5.0,8.3,28.4,12.1,7.4
2595,30851,36.968452,136.78555,63,,363,92,6.38,,0.0,0.0,53.3,51.8,,,26.6,2.3,49.5,5.0,7.0,22.4,12.3,8.1
2596,30856,36.96843,136.78554,63,,390,81,6.14,,0.0,0.0,53.3,,,,17.8,17.4,48.3,6.6,9.2,20.7,11.2,7.9
2597,30862,36.968384,136.78549,64,,414,76,6.27,,0.0,0.0,46.5,45.1,,,34.3,40.7,49.1,17.7,12.4,21.6,6.2,7.9
2598,30868,36.96834,136.78543,64,,439,77,6.38,,0.0,0.0,,47.4,,,22.5,8.4,50.3,20.5,12.6,17.7,5.2,8.9
2599,30875,36.968307,136.78537,64,,463,71,6.4,,1.8,0.0,50.1,47.4,,,7.0,25.8,51.4,22.3,12.7,17.5,4.3,10.1
2600,30883,,,65,,512,72,6.51,,0.0,0.0,51.1,48.4,,,37.9,3.2,50.3,25.1,13.0,17.2,5.1,11.6
2601,30887,,,65,,498,74,6.69,,2.2,0.0,54.1,50.2,,,35.8,33.3,49.1,27.2,12.8,18.3,5.6,12.1
2602,30895,36.968243,136.78525,65,,483,76,6.91,,2.2,0.0,54.1,,,,35.8,32.4,45.5,27.7,12.3,15.7,6.2,13.3
2603,30902,36.968143,136.78514,66,,438,77,7.01,,2.2,0.0,54.1,45.4,,,35.8,21.4,47.6,24.3,12.4,17.5,6.0,11.3
2604,30908,36.968105,136.7851,66,,419,71,7.11,,1.4,0.0,51.2,47.9,,,5.8,1.3,46.9,25.0,12.9,16.3,6.6,10.3
2605,30916,36.968056,136.78503,66,,438,72,7.24,,0.0,0.0,50.4,50.4,,,8.5,3.1,46.2,26.5,12.6,14.3,5.9,10.9
2606,30923,36.968,136.78497,67,,420,74,7.46,,0.0,0.0,50.4,,,,19.9,2.5,44.0,26.2,13.1,13.5,6.3,11.7
2607,30931,36.96794,136.78488,67,,439,76,7.65,,0.0,0.0,45.3,49.8,,,22.7,47.1,45.3,23.7,13.3,13.7,6.0,11.1
2608,30939,36.96788,136.78482,67,,468,79,7.9,,0.0,0.0,50.6,47.9,,,12.7,27.5,44.3,23.2,13.7,13.4,5.1,10.2
2609,30948,36.96784,136.78476,67,,455,81,8.08,,0.0,0.0,48.4,,,,0.9,4.5,42.2,23.1,13.0,13.5,5.5,9.8
2610,30956,36.967777,136.78465,68,,431,82,8.39,,0.0,0.0,47.2,,,,5.0,0.3,52.1,20.2,12.1,17.0,5.7,9.1
2611,30965,36.96772,136.78458,68,,378,84,8.36,,0.0,0.0,,,,,2.4,4.0,54.1,15.9,13.7,17.8,6.7,8.7
2612,30973,36.96766,136.78452,68,,366,84,8.43,,0.0,0.0,44.8,51.3,,,30.7,41.6,53.0,6.2,10.1,17.6,11.6,9.9
2613,30983,36.9676,136.78445,68,,353,85,8.51,,0.0,1.8,,47.8,,,23.9,27.4,51.6,3.1,7.1,14.6,11.6,11.9
2614,30990,36.96754,136.7844,69,,366,85,8.55,,0.0,0.0,38.6,50.4,,,33.5,3.0,50.9,3.8,6.7,13.9,10.4,9.9
2615,30998,36.967472,136.78432,69,,370,86,8.68,,0.0,0.0,,51.7,,,32.5,32.1,50.8,5.3,6.8,13.5,8.8,9.3
2616,31007,36.9674,136.78427,69,,367,88,8.82,,0.0,0.0,49.0,52.4,,,27.9,27.9,49.4,6.8,8.6,13.9,8.0,10.9
2617,31015,36.967316,136.78426,69,,322,89,8.95,,0.0,0.0,40.0,52.0,,,29.2,22.7,51.2,5.9,8.2,12.1,9.2,11.6
2618,31028,36.9672,136.78421,70,,346,91,9.15,,0.0,0.0,50.7,55.7,,,30.0,26.8,50.8,6.4,8.6,10.4,6.8,10.4
2619,31034,36.96713,136.78418,70,,389,93,9.32,,0.0,0.0,,53.3,,,41.2,31.3,51.4,3.7,8.5,11.6,6.8,9.9
2620,31044,36.96704,136.78413,70,,396,96,9.59,,0.0,0.0,48.9,,,,30.0,31.8,50.4,5.4,8.7,11.4,8.8,8.9
2621,31053,36.96695,136.7841,70,,321,94,9.74,,0.0,0.0,,,,,46.4,34.3,50.8,6.4,8.5,12.0,11.2,11.5
2622,31065,36.966877,136.78407,70,,424,89,9.99,,0.0,0.0,48.1,54.0,,,35.9,21.7,50.4,6.1,7.8,10.4,10.4,10.0
2623,31072,36.966785,136.78404,70,,418,91,10.19,,0.0,0.0,43.9,52.6,,,32.0,12.9,49.7,5.6,7.5,12.9,11.2,12.2
2624,31082,36.966694,136.784,71,,320,92,10.31,,0.0,0.0,47.8,53.7,,,31.1,34.3,46.8,6.9,8.4,14.0,9.1,11.5
2625,31092,36.9666,136.78398,71,,322,93,10.47,,0.0,2.7,49.9,59.1,,,26.0,42.3,50.6,5.9,7.6,10.4,6.9,8.4
2626,31103,36.966503,136.78394,71,,406,95,10.62,,0.0,0.0,,54.8,,,13.6,13.0,50.3,5.1,5.7,9.2,6.3,7.2
2627,31116,36.966408,136.7839,71,,394,97,10.84,,0.0,0.0,53.2,54.5,,,31.2,26.7,50.0,5.1,7.1,10.6,8.9,8.4
2628,31124,36.966312,136.78386,71,,297,97,10.88,,0.0,0.0,,54.5,,,30.6,33.7,49.1,4.9,8.0,10.3,8.6,8.4
2629,31134,36.96623,136.78383,71,,249,98,10.94,,12.9,10.5,,,,,13.5,17.2,49.3,4.0,7.6,9.3,7.4,7.0
2630,31147,36.966137,136.7838,71,,313,88,11.02,,0.0,0.0,49.0,51.8,,,25.3,27.5,50.2,5.6,7.2,11.4,7.3,6.5
2631,31157,36.966038,136.78375,72,,321,88,11.15,,0.0,0.0,49.8,51.5,,,24.0,21.8,50.3,7.6,6.2,12.3,9.8,8.6
2632,31170,36.965927,136.78374,72,,357,89,11.32,,0.0,0.0,48.9,51.0,,,7.2,10.7,50.3,7.5,5.9,10.6,11.1,11.5
2633,31178,36.965828,136.7837,72,,361,90,11.47,,0.0,0.0,51.6,52.2,,,4.1,1.4,50.2,7.9,7.3,10.4,10.4,11.2
2634,31193,36.965725,136.78368,72,,402,92,11.68,,0.0,0.0,51.3,,,,28.3,22.1,49.0,8.0,7.0,9.8,10.6,10.7
2635,31206,36.96562,136.78365,72,,330,93,11.75,,0.0,2.0,,,,,32.4,35.8,46.1,7.5,7.0,10.7,11.1,10.5
2636,31216,36.965523,136.7836,72,,254,92,11.66,,0.0,0.0,,50.4,,,32.4,33.8,48.9,8.0,4.8,7.7,10.2,8.6
2637,31229,36.965424,136.78357,72,,307,92,11.69,,0.0,0.0,46.8,50.9,,,34.2,13.6,48.7,7.1,3.2,10.4,8.6,7.9
2638,31243,36.965317,136.78355,72,,295,92,11.73,,0.0,0.0,,50.3,,,27.9,42.3,44.9,5.0,5.1,9.7,8.0,8.4
2639,31252,36.96522,136.78352,72,,241,93,11.79,,0.0,0.0,,,,,31.2,31.6,49.1,6.2,5.6,12.6,8.7,7.3
2640,31266,36.965103,136.7835,72,,365,94,11.92,,0.0,1.0,,,,,39.7,15.5,49.4,5.3,6.1,12.7,8.3,6.1
2641,31275,36.964996,136.78346,72,,365,95,12.0,,0.0,0.0,50.4,52.7,,,32.6,29.4,49.1,4.2,7.9,9.8,7.8,8.2
2642,31287,36.96489,136.78345,72,,339,95,12.01,,0.0,0.0,49.3,54.8,,,42.4,39.0,48.7,4.7,6.6,11.9,8.9,9.4
2643,31300,36.96478,136.78342,72,,327,95,12.03,,0.0,0.0,50.6,53.2,,,31.8,19.7,49.0,5.6,6.3,10.2,9.1,8.2
2644,31310,36.964664,136.7834,73,,309,95,12.05,,0.0,0.0,,54.3,,,47.0,45.6,48.8,8.1,7.3,10.5,8.3,7.9
2645,31323,36.964558,136.78337,73,,348,95,12.06,,0.0,0.0,52.4,51.8,,,27.9,25.1,48.6,6.4,7.8,10.1,8.3,7.8
2646,31336,36.964455,136.78336,73,,328,95,12.05,,0.0,0.0,54.0,52.9,,,14.7,28.8,49.4,6.2,7.6,10.1,8.0,7.5
2647,31350,36.964336,136.78333,73,,350,95,12.06,,0.0,0.0,,51.5,,,24.0,30.1,49.0,4.9,7.4,9.7,8.6,8.8
2648,31359,36.96423,136.7833,73,,322,96,12.13,,0.0,0.0,50.8,52.9,,,32.7,23.2,49.0,5.3,7.5,10.5,9.1,9.8
2649,31371,36.96412,136.78326,73,,326,96,12.16,,0.0,0.0,50.7,52.0,,,43.7,32.9,48.1,6.6,8.8,9.8,8.7,8.7
2650,31384,36.964005,136.78325,73,,296,96,12.17,,0.0,1.5,49.8,57.1,,,41.0,14.8,46.7,6.2,8.9,12.1,8.0,7.6
2651,31394,36.963898,136.78322,73,,298,91,12.19,,0.0,0.0,,50.0,,,31.4,36.8,49.2,6.4,8.5,12.8,5.9,5.9
2652,31407,36.96378,136.78322,73,,327,90,12.23,,3.4,0.0,46.7,50.3,,,36.7,39.5,48.7,8.4,5.7,10.1,6.4,9.5
2653,31419,36.96367,136.78322,73,,287,91,12.32,,0.0,0.0,,50.1,,,22.1,29.6,49.2,7.0,7.7,10.3,3.9,9.6
2654,31434,36.96355,136.7832,73,,325,91,12.37,,0.0,0.0,,50.3,,,23.9,3.6,48.3,6.7,6.5,10.6,3.9,8.6
2655,31445,36.96344,136.7832,73,,308,91,12.39,,0.0,31.5,,51.7,,,12.5,2.1,48.1,3.9,6.3,10.2,6.9,8.6
2656,31459,36.963333,136.78322,73,,310,91,12.34,,0.0,0.0,,,,,2.6,4.0,46.2,4.4,6.4,10.0,8.9,8.4
2657,31468,36.96323,136.78322,73,,288,91,12.38,,0.0,0.0,,48.8,,,37.9,17.7,48.5,7.0,6.3,9.5,7.1,8.3
2658,31480,36.96311,136.78322,73,,347,91,12.41,,0.0,0.0,,51.2,,,28.8,47.3,48.7,4.9,5.6,12.2,8.4,8.9
2659,31493,36.96301,136.78322,73,,321,91,12.42,,0.0,0.0,49.5,50.7,,,17.6,25.8,48.7,5.2,5.9,10.3,9.9,10.0
2660,31505,36.96289,136.78323,73,,335,91,12.37,,0.0,0.0,49.5,,,,35.0,7.3,49.2,8.4,7.7,11.8,9.3,9.4
2661,31518,36.96278,136.78322,73,,326,91,12.39,,0.0,0.0,53.2,,,,49.5,8.3,49.9,8.1,6.5,11.1,10.1,9.7
2662,31537,36.96266,136.78322,73,,335,91,12.39,,0.0,0.0,52.0,53.1,,,24.8,43.3,49.6,6.1,5.7,11.5,10.3,9.7
2663,31545,36.962566,136.78322,73,,350,91,12.36,,0.0,0.0,49.6,50.7,,,44.3,45.1,50.0,5.8,5.1,12.5,10.6,10.6
2664,31558,36.962463,136.78323,73,,324,91,12.38,,0.0,0.0,50.8,51.2,,,20.2,39.7,49.7,6.4,7.2,10.5,9.6,9.8
2665,31570,36.96235,136.78323,73,,343,91,12.37,,0.0,0.0,51.5,53.6,,,43.2,48.2,46.9,9.4,7.8,11.0,9.5,8.9
2666,31583,36.962234,136.78323,73,,297,91,12.41,,0.0,1.9,43.0,,,,13.3,20.3,48.4,8.5,6.5,12.7,9.9,9.9
2667,31598,36.96212,136.78325,73,,335,91,12.38,,0.0,0.0,47.8,53.1,,,11.3,25.4,49.9,10.2,5.2,11.6,5.3,8.3
2668,31606,36.962013,136.78325,73,,348,92,12.45,,0.0,0.0,,,,,39.4,19.2,49.9,7.0,4.9,16.9,3.4,9.2
2669,31619,36.9619,136.78323,73,,330,92,12.5,,0.0,0.0,49.3,51.5,,,34.5,17.0,49.4,4.8,6.1,12.4,3.4,9.2
2670,31631,36.9618,136.78323,73,,361,92,12.49,,0.0,0.0,52.2,51.4,,,11.3,11.2,49.8,6.0,6.3,9.4,3.4,8.7
2671,31644,36.961678,136.78325,73,,351,92,12.58,,0.0,0.0,48.2,53.2,,,26.9,6.7,49.5,7.0,7.3,11.7,2.5,7.5
2672,31656,36.96157,136.78326,73,,341,92,12.55,,0.0,0.0,50.4,51.9,,,40.4,32.3,49.5,6.6,6.6,8.6,3.3,8.6
2673,31669,36.96146,136.78326,73,,338,93,12.61,,0.0,0.0,51.6,53.8,,,36.2,24.7,49.2,5.6,6.8,9.9,3.9,8.5
2674,31684,36.961346,136.78326,73,,326,93,12.61,,0.0,0.0,49.1,51.5,,,38.8,10.0,49.4,7.6,6.5,8.2,3.0,7.8
2675,31694,36.96124,136.78326,73,,317,93,12.6,,0.0,0.0,49.1,51.0,,,33.6,40.7,49.3,8.2,6.3,11.4,2.5,8.4
2676,31707,36.96112,136.78326,74,,311,93,12.61,,0.0,4.6,50.5,,,,20.7,32.6,48.8,7.5,6.4,13.0,2.4,9.1
2677,31719,36.96099,136.78328,74,,310,93,12.64,,0.0,0.0,54.2,47.7,,,7.2,39.9,48.8,6.8,7.1,8.5,3.2,7.9
2678,31732,36.960865,136.78331,74,,346,93,12.65,,0.0,0.0,52.5,49.4,,,30.6,15.2,46.1,6.4,7.5,9.2,4.9,6.7
2679,31746,36.96075,136.78333,74,,336,93,12.69,,0.0,0.0,43.7,,,,25.4,38.3,49.1,7.9,4.5,8.7,7.2,6.8
2680,31757,36.960632,136.78333,74,,389,94,12.72,,0.0,0.0,52.4,50.7,,,39.7,32.0,48.5,7.0,3.4,9.5,8.4,8.1
2681,31772,36.960518,136.78334,74,,342,94,12.72,,0.0,0.0,49.6,53.8,,,24.4,30.0,49.2,6.0,6.1,10.8,9.4,9.5
2682,31782,36.9604,136.78331,74,,320,94,12.79,,0.0,0.0,49.6,,,,39.4,34.5,49.6,4.8,6.2,11.2,5.2,7.8
2683,31795,36.960274,136.78333,74,,295,94,12.8,,0.0,0.0,,51.8,,,45.9,29.7,49.2,5.4,7.6,9.2,2.5,7.4
2684,31807,,,74,,332,94,12.82,,0.0,0.0,51.7,51.6,,,20.0,9.4,49.5,6.5,7.0,10.1,5.6,9.0
2685,31820,36.960148,136.78334,74,,331,95,12.83,,0.0,0.0,,51.8,,,23.7,3.8,49.5,6.2,6.4,11.3,8.8,9.1
2686,31832,36.95992,136.78334,74,,357,95,12.87,,0.0,0.0,51.2,52.2,,,13.7,32.4,49.7,6.3,6.8,11.0,8.9,9.4
2687,31845,36.959805,136.78336,74,,346,95,12.87,,0.0,0.0,51.2,51.1,,,28.7,33.5,49.1,6.4,7.3,10.6,6.7,8.9
2688,31862,36.9597,136.78336,74,,296,95,12.77,,0.0,3.0,47.5,51.9,,,0.4,31.9,49.1,6.1,7.6,8.8,5.5,8.5
2689,31870,36.9596,136.78337,74,,310,94,12.75,,0.0,0.0,48.9,,,,14.2,44.3,48.6,6.1,6.3,10.4,7.5,8.3
2690,31887,36.959476,136.78337,74,,314,94,12.75,,2.2,0.0,49.8,,,,44.6,14.5,48.4,6.8,6.3,10.4,4.9,8.1
2691,31899,36.959366,136.78339,74,,303,94,12.77,,0.0,0.0,,53.1,,,22.5,42.9,47.2,7.0,6.1,10.1,5.5,8.6
2692,31912,36.959244,136.78339,74,,314,94,12.74,,0.0,0.0,,50.2,,,42.8,23.6,48.2,6.4,6.6,9.6,4.6,8.7
2693,31925,,,74,,333,94,12.71,,0.0,2.8,,,,,35.8,35.5,48.8,7.6,7.6,8.1,3.4,6.8
2694,31939,36.95912,136.7834,74,,271,94,12.74,,0.0,0.0,48.2,49.2,,,29.2,43.6,49.0,7.8,6.6,8.6,7.8,8.5
2695,31950,36.95888,136.7834,74,,293,94,12.71,,0.0,0.0,51.2,51.4,,,35.6,13.1,49.3,6.3,6.3,10.8,8.2,9.2
2696,31962,36.958763,136.7834,74,,349,94,12.78,,0.0,0.0,,49.0,,,34.3,31.9,49.4,6.3,6.9,8.6,6.4,8.6
2697,31975,36.958652,136.78337,74,,318,94,12.76,,3.9,0.0,52.4,52.4,,,43.0,22.5,49.5,7.0,6.9,9.1,6.8,8.7
2698,31987,36.95854,136.78336,74,,280,94,12.71,,0.0,0.0,50.7,48.6,,,21.6,12.6,48.6,5.8,4.7,10.7,7.8,9.2
2699,32000,36.95843,136.78333,74,,272,93,12.68,,0.0,0.0,48.0,51.3,,,5.8,18.7,47.7,5.9,6.4,15.0,6.8,8.2
